order_id,customer_id,product_id,quantity,order_date,status
1910,125,19,1,2025-11-30,DELIVERED
1911,659,44,5,2025-12-02,CANCELLED
1912,472,30,5,2025-12-12,DELIVERED
1913,139,48,2,2025-12-06,SHIPPED
1914,707,48,1,2025-10-27,DELIVERED
1915,954,31,1,2025-11-06,CANCELLED
1916,164,24,5,2025-10-31,SHIPPED
1917,876,22,2,2025-11-20,SHIPPED
1918,366,43,2,2025-11-21,SHIPPED
1919,847,31,1,2025-10-24,CANCELLED
1920,719,12,4,2025-11-14,CANCELLED
1921,697,11,2,2025-12-13,CANCELLED
1922,232,23,4,2025-11-29,CANCELLED
1923,600,2,2,2025-12-05,CANCELLED
1924,484,8,1,2025-10-28,PENDING
1925,786,7,2,2025-10-23,PENDING
1926,153,23,4,2025-12-14,SHIPPED
1927,738,49,1,2025-10-24,PENDING
1928,984,47,2,2025-12-05,DELIVERED
1929,368,36,1,2025-12-16,CANCELLED
1930,920,12,3,2025-12-12,PENDING
1931,736,46,5,2025-11-25,CANCELLED
1932,385,23,3,2025-11-01,SHIPPED
1933,254,27,5,2025-11-18,SHIPPED
1934,307,10,1,2025-11-26,DELIVERED
1935,382,49,2,2025-12-14,PENDING
1936,884,15,1,2025-11-22,PENDING
1937,200,11,1,2025-12-13,DELIVERED
1938,951,4,4,2025-11-10,DELIVERED
1939,533,7,1,2025-11-03,PENDING
1940,135,11,2,2025-12-07,DELIVERED
1941,489,28,4,2025-12-09,
1942,333,36,2,2025-10-28,DELIVERED
1943,220,26,5,2025-12-10,SHIPPED
1944,556,31,5,2025-10-29,PENDING
1945,843,30,2,2025-11-06,CANCELLED
1946,588,50,5,2025-11-06,CANCELLED
1947,443,20,3,2025-12-19,SHIPPED
1948,473,32,4,2025-11-13,SHIPPED
1949,394,6,2,2025-11-21,SHIPPED
1950,747,48,3,2025-11-15,CANCELLED
1951,522,27,3,2025-11-10,CANCELLED
1952,505,18,3,2025-10-23,DELIVERED
1953,347,28,1,2025-11-04,SHIPPED
1954,794,8,5,2025-12-13,SHIPPED
1955,308,31,1,2025-11-06,DELIVERED
1956,998,47,4,2025-12-16,DELIVERED
1957,352,45,4,2025-11-28,CANCELLED
1958,844,40,2,2025-12-18,CANCELLED
1959,722,28,1,2025-11-14,PENDING
1960,170,50,2,2025-11-01,DELIVERED
1961,750,21,3,2025-11-25,SHIPPED
1962,873,14,2,2025-11-16,DELIVERED
1963,246,22,5,2025-11-20,PENDING
1964,616,11,2,2025-11-21,PENDING
1965,751,44,1,2025-11-04,DELIVERED
1966,557,21,1,2025-10-25,CANCELLED
1967,352,24,3,2025-12-01,PENDING
1968,442,35,4,2025-11-28,DELIVERED
1969,565,18,2,2025-10-26,PENDING
1970,894,27,2,2025-10-21,DELIVERED
1971,559,8,4,2025-12-15,PENDING
1972,726,24,2,2025-11-14,SHIPPED
1973,757,15,2,2025-11-01,SHIPPED
1974,451,50,1,2025-10-30,CANCELLED
1975,751,21,1,2025-11-09,SHIPPED
1976,690,33,4,2025-11-27,DELIVERED
1977,417,6,3,2025-11-04,DELIVERED
1978,81,3,1,2025-10-21,DELIVERED
1979,902,26,1,2025-12-03,SHIPPED
1980,223,1,3,2025-10-27,SHIPPED
1981,122,27,2,2025-11-07,
1982,53,47,5,2025-11-01,CANCELLED
1983,740,50,3,2025-12-05,DELIVERED
1984,137,7,4,2025-10-22,SHIPPED
1985,106,20,2,2025-11-03,PENDING
1986,999999,19,1,2025-12-07,DELIVERED
1987,88,24,2,2025-10-23,PENDING
1988,590,35,1,2025-11-30,CANCELLED
1989,134,37,5,2025-12-20,PENDING
1990,601,26,2,2025-12-03,SHIPPED
1991,214,13,5,2025-12-14,PENDING
1992,541,35,3,2025-12-10,CANCELLED
1993,984,37,4,2025-11-16,SHIPPED
1994,273,22,4,2025-12-04,CANCELLED
1995,812,1,5,2025-10-22,SHIPPED
1996,33,16,4,2025-10-28,CANCELLED
1997,435,39,1,2025-11-25,PENDING
1998,577,24,3,2025-11-30,CANCELLED
1999,533,15,4,2025-11-14,SHIPPED
2000,751,28,5,2025-10-27,CANCELLED
2001,518,20,3,2025-11-02,CANCELLED
2002,805,1,2,2025-10-22,CANCELLED
2003,551,28,2,2025-12-01,PENDING
2004,527,25,2,2025-11-11,DELIVERED
2005,295,27,2,2025-11-07,SHIPPED
2006,799,38,5,2025-11-09,PENDING
2007,116,10,2,2025-10-23,CANCELLED
2008,80,42,2,2025-12-08,SHIPPED
2009,999999,47,1,2025-10-31,SHIPPED
2010,211,42,1,2025-12-12,DELIVERED
2011,402,6,4,2025-11-09,DELIVERED
2012,586,13,4,2025-12-08,CANCELLED
2013,733,13,2,2025-10-23,SHIPPED
2014,224,10,3,2025-11-23,CANCELLED
2015,735,28,5,2025-12-05,DELIVERED
2016,844,7,3,2025-11-14,CANCELLED
2017,912,32,5,2025-11-05,PENDING
2018,964,5,5,2025-11-30,SHIPPED
2019,925,18,3,2025-12-13,CANCELLED
2020,812,15,3,2025-12-01,SHIPPED
2021,766,32,4,2025-11-19,PENDING
2022,712,30,2,2025-12-14,PENDING
2023,362,15,4,2025-12-09,SHIPPED
2024,280,30,3,2025-11-14,PENDING
2025,655,37,4,2025-10-26,CANCELLED
2026,404,49,4,2025-11-24,PENDING
2027,800,39,4,2025-12-12,CANCELLED
2028,577,32,5,2025-10-22,PENDING
2029,807,12,3,2025-11-30,DELIVERED
2030,808,37,1,2025-11-27,DELIVERED
2031,3,32,3,2025-12-15,SHIPPED
2032,333,31,2,2025-12-12,DELIVERED
2033,961,41,2,2025-11-15,DELIVERED
2034,62,38,3,2025-11-03,PENDING
2035,957,23,3,2025-11-12,DELIVERED
2036,410,35,4,2025-12-20,SHIPPED
2037,105,16,1,2025-11-24,SHIPPED
2038,218,36,1,2025-10-26,DELIVERED
2039,609,32,5,2025-11-09,
2040,522,31,3,2025-11-23,CANCELLED
2041,589,26,3,2025-12-04,CANCELLED
2042,717,1,2,2025-10-25,PENDING
2043,763,41,3,2025-12-20,DELIVERED
2044,680,48,3,2025-11-27,SHIPPED
2045,725,41,3,2025-11-02,PENDING
2046,43,36,5,2025-10-23,SHIPPED
2047,228,46,2,2025-12-19,PENDING
2048,805,11,3,2025-11-22,CANCELLED
2049,311,15,3,2025-11-02,PENDING
2050,155,6,1,2025-10-27,CANCELLED
2051,644,17,1,2025-10-21,CANCELLED
2052,643,9,5,2025-11-10,PENDING
2053,351,44,3,2025-12-08,PENDING
2054,54,20,3,2025-10-24,CANCELLED
2055,256,48,3,2025-12-16,CANCELLED
2056,953,3,1,2025-12-17,DELIVERED
2057,37,20,3,2025-10-25,CANCELLED
2058,212,24,4,2025-11-28,CANCELLED
2059,301,40,1,2025-11-05,DELIVERED
2060,289,36,2,2025-11-04,DELIVERED
2061,856,9,1,2025-10-23,CANCELLED
2062,919,26,1,2025-11-08,SHIPPED
2063,476,4,1,2025-10-29,PENDING
2064,759,48,5,2025-11-30,
2065,723,47,2,2025-11-19,PENDING
2066,708,7,1,2025-12-10,SHIPPED
2067,382,10,1,2025-12-17,CANCELLED
2068,537,50,3,2025-11-24,PENDING
2069,481,39,5,2025-12-04,DELIVERED
2070,392,14,4,2025-10-31,DELIVERED
2071,874,50,5,2025-12-09,CANCELLED
2072,707,15,3,2025-10-27,PENDING
2073,907,8,3,2025-11-24,DELIVERED
2074,752,9,4,2025-11-30,PENDING
2075,290,2,3,2025-11-06,SHIPPED
2076,856,49,1,2025-10-21,DELIVERED
2077,842,19,3,2025-10-23,CANCELLED
2078,65,46,5,2025-12-20,CANCELLED
2079,944,43,3,2025-10-28,DELIVERED
2080,408,11,4,2025-11-09,SHIPPED
2081,999999,38,5,2025-10-23,DELIVERED
2082,121,15,5,2025-10-28,PENDING
2083,958,31,3,2025-11-26,DELIVERED
2084,619,1,4,2025-12-09,PENDING
2085,703,20,5,2025-10-26,CANCELLED
2086,389,36,3,2025-10-22,SHIPPED
2087,685,9,2,2025-11-15,PENDING
2088,506,29,5,2025-11-04,CANCELLED
2089,350,20,5,2025-11-15,SHIPPED
2090,845,15,1,2025-11-15,SHIPPED
2091,51,4,5,2025-11-25,PENDING
2092,538,20,1,2025-12-18,PENDING
2093,999,13,3,2025-11-11,PENDING
2094,672,39,3,2025-12-05,DELIVERED
2095,490,9,5,2025-11-18,DELIVERED
2096,261,48,5,2025-12-11,SHIPPED
2097,242,11,4,2025-12-15,CANCELLED
2098,145,23,1,2025-11-13,PENDING
2099,571,22,5,2025-11-10,PENDING
2100,666,40,1,2025-12-06,SHIPPED
2101,355,30,5,2025-10-23,DELIVERED
2102,442,50,4,2025-10-30,DELIVERED
2103,996,14,5,2025-11-21,DELIVERED
2104,451,44,1,2025-11-28,SHIPPED
2105,495,27,2,2025-12-04,CANCELLED
2106,484,22,5,2025-11-15,SHIPPED
2107,393,13,4,2025-12-14,CANCELLED
2108,547,43,5,2025-11-25,DELIVERED
2109,305,8,3,2025-12-13,SHIPPED
2110,907,26,2,2025-11-19,PENDING
2111,805,3,5,2025-11-23,CANCELLED
2112,41,2,4,2025-10-30,SHIPPED
2113,596,50,2,2025-12-12,CANCELLED
2114,955,27,4,2025-11-04,DELIVERED
2115,31,31,3,2025-12-18,SHIPPED
2116,58,45,5,2025-11-02,CANCELLED
2117,494,21,5,2025-10-27,DELIVERED
2118,915,1,3,2025-12-03,PENDING
2119,392,20,3,2025-11-28,PENDING
2120,871,16,3,2025-12-03,DELIVERED
2121,979,43,2,2025-12-11,SHIPPED
2122,955,3,2,2025-10-29,PENDING
2123,807,37,2,2025-10-23,CANCELLED
2124,74,31,5,2025-11-18,DELIVERED
2125,380,24,5,2025-11-27,CANCELLED
2126,305,31,3,2025-11-20,CANCELLED
2127,682,45,3,2025-12-07,DELIVERED
2128,128,31,2,2025-10-30,PENDING
2129,975,14,3,2025-12-06,PENDING
2130,704,34,1,2025-12-13,SHIPPED
2131,720,35,4,2025-12-18,DELIVERED
2132,142,14,1,2025-11-15,SHIPPED
2133,819,26,4,2025-11-09,SHIPPED
2134,346,40,2,2025-10-26,PENDING
2135,929,23,4,2025-11-14,DELIVERED
2136,551,31,4,2025-11-16,PENDING
2137,722,9,2,2025-12-15,PENDING
2138,684,39,3,2025-12-17,DELIVERED
2139,471,29,4,2025-11-29,CANCELLED
2140,356,19,5,2025-12-07,PENDING
2141,118,35,3,2025-11-11,CANCELLED
2142,582,42,3,2025-11-26,CANCELLED
2143,102,3,2,2025-12-09,
2144,108,10,2,2025-11-24,SHIPPED
2145,657,4,1,2025-12-18,SHIPPED
2146,694,21,1,2025-12-19,DELIVERED
2147,146,27,5,2025-12-04,DELIVERED
2148,733,10,3,2025-12-02,PENDING
2149,336,33,2,2025-11-19,SHIPPED
2150,698,10,3,2025-11-11,DELIVERED
2151,18,34,5,2025-11-02,DELIVERED
2152,196,46,2,2025-11-25,DELIVERED
2153,897,16,4,2025-12-08,DELIVERED
2154,296,18,4,2025-12-06,SHIPPED
2155,64,28,1,2025-11-17,PENDING
2156,769,50,4,2025-11-30,PENDING
2157,940,23,3,2025-10-28,DELIVERED
2158,52,13,2,2025-11-21,SHIPPED
2159,962,18,5,2025-12-10,DELIVERED
2160,292,47,4,2025-12-12,CANCELLED
2161,589,47,1,2025-11-15,DELIVERED
2162,531,1,2,2025-12-16,DELIVERED
2163,562,43,3,2025-12-07,PENDING
2164,690,17,2,2025-10-24,PENDING
2165,336,2,2,2025-10-21,DELIVERED
2166,956,34,3,2025-10-26,DELIVERED
2167,781,17,3,2025-12-16,CANCELLED
2168,70,48,2,2025-11-07,SHIPPED
2169,29,34,2,2025-11-28,DELIVERED
2170,209,33,5,2025-10-25,SHIPPED
2171,737,1,1,2025-10-30,SHIPPED
2172,737,28,1,2025-10-23,SHIPPED
2173,293,49,4,2025-11-16,SHIPPED
2174,571,48,1,2025-10-22,DELIVERED
2175,104,31,4,2025-12-14,PENDING
2176,996,27,5,2025-11-07,CANCELLED
2177,93,49,4,2025-10-30,CANCELLED
2178,298,17,1,2025-12-11,PENDING
2179,949,35,4,2025-11-06,SHIPPED
2180,426,9,3,2025-11-21,SHIPPED
2181,292,6,2,2025-12-20,DELIVERED
2182,383,34,3,2025-12-13,SHIPPED
2183,360,4,5,2025-12-08,SHIPPED
2184,196,25,3,2025-12-12,DELIVERED
2185,433,27,4,2025-10-22,CANCELLED
2186,596,23,2,2025-10-28,SHIPPED
2187,615,47,1,2025-11-11,CANCELLED
2188,931,5,1,2025-11-13,DELIVERED
2189,826,34,3,2025-11-17,SHIPPED
2190,513,28,1,2025-12-05,DELIVERED
2191,736,43,3,2025-11-17,SHIPPED
2192,287,23,2,2025-11-04,DELIVERED
2193,294,27,5,2025-11-29,PENDING
2194,900,44,5,2025-11-07,SHIPPED
2195,927,10,1,2025-12-01,DELIVERED
2196,327,10,2,2025-12-18,SHIPPED
2197,211,16,4,2025-11-09,SHIPPED
2198,350,12,5,2025-11-26,DELIVERED
2199,622,14,2,2025-11-16,DELIVERED
2200,252,25,1,2025-12-03,CANCELLED
2201,963,23,2,2025-11-04,SHIPPED
2202,913,1,2,2025-11-13,SHIPPED
2203,186,44,1,2025-12-06,CANCELLED
2204,775,13,3,2025-10-25,CANCELLED
2205,388,14,2,2025-12-16,SHIPPED
2206,388,49,5,2025-11-28,SHIPPED
2207,592,9,5,2025-12-11,DELIVERED
2208,582,5,4,2025-12-17,DELIVERED
2209,179,27,4,2025-10-28,DELIVERED
2210,310,47,1,2025-11-18,CANCELLED
2211,981,12,5,2025-12-20,SHIPPED
2212,962,10,3,2025-10-23,DELIVERED
2213,469,49,1,2025-11-24,SHIPPED
2214,959,44,3,2025-12-04,PENDING
2215,230,19,1,2025-11-07,DELIVERED
2216,607,11,3,2025-11-30,CANCELLED
2217,841,21,1,2025-11-19,PENDING
2218,672,16,3,2025-12-19,DELIVERED
2219,691,26,2,2025-12-07,DELIVERED
2220,1000,36,3,2025-12-11,SHIPPED
2221,221,40,2,2025-11-08,SHIPPED
2222,687,35,1,2025-11-04,DELIVERED
2223,31,49,4,2025-11-05,SHIPPED
2224,248,37,4,2025-12-02,SHIPPED
2225,44,27,2,2025-11-14,DELIVERED
2226,589,47,5,2025-12-08,DELIVERED
2227,94,18,2,2025-11-05,DELIVERED
2228,442,12,2,2025-11-08,PENDING
2229,217,35,2,2025-12-03,SHIPPED
2230,224,47,5,2025-10-23,PENDING
2231,8,49,4,2025-12-15,CANCELLED
2232,722,38,4,2025-11-01,DELIVERED
2233,600,39,3,2025-12-06,SHIPPED
2234,872,12,1,2025-11-02,DELIVERED
2235,701,4,5,2025-11-02,PENDING
2236,743,29,3,2025-11-02,SHIPPED
2237,707,19,4,2025-11-08,SHIPPED
2238,71,32,1,2025-11-04,DELIVERED
2239,160,16,2,2025-10-22,CANCELLED
2240,450,1,2,2025-12-13,PENDING
2241,116,37,3,2025-10-21,SHIPPED
2242,229,5,4,2025-11-24,CANCELLED
2243,178,34,1,2025-12-17,PENDING
2244,647,36,3,2025-11-05,CANCELLED
2245,657,17,1,2025-12-05,DELIVERED
2246,154,45,3,2025-11-18,SHIPPED
2247,591,13,4,2025-11-24,SHIPPED
2248,761,39,4,2025-11-03,CANCELLED
2249,897,15,5,2025-11-26,SHIPPED
2250,644,46,5,2025-11-29,DELIVERED
2251,462,47,3,2025-11-14,CANCELLED
2252,781,34,2,2025-11-13,SHIPPED
2253,64,50,2,2025-10-30,PENDING
2254,32,4,3,2025-12-12,SHIPPED
2255,510,42,1,2025-11-16,CANCELLED
2256,581,14,3,2025-11-14,CANCELLED
2257,447,11,2,2025-11-23,CANCELLED
2258,968,6,5,2025-12-18,CANCELLED
2259,377,17,1,2025-11-05,PENDING
2260,414,24,5,2025-12-18,SHIPPED
2261,137,8,3,2025-12-18,SHIPPED
2262,469,4,5,2025-11-07,CANCELLED
2263,466,13,4,2025-11-16,CANCELLED
2264,297,37,5,2025-12-17,DELIVERED
2265,744,42,5,2025-12-18,CANCELLED
2266,515,47,2,2025-12-06,CANCELLED
2267,165,2,1,2025-11-09,SHIPPED
2268,916,15,5,2025-10-30,SHIPPED
2269,137,18,2,2025-10-31,DELIVERED
2270,68,9,4,2025-10-29,CANCELLED
2271,765,4,2,2025-11-10,DELIVERED
2272,497,15,3,2025-11-26,DELIVERED
2273,602,17,2,2025-10-23,CANCELLED
2274,586,9,5,2025-11-07,SHIPPED
2275,333,29,2,2025-10-29,DELIVERED
2276,468,16,1,2025-11-23,DELIVERED
2277,645,21,1,2025-12-12,SHIPPED
2278,24,11,4,2025-11-05,PENDING
2279,485,6,4,2025-10-22,DELIVERED
2280,477,6,1,2025-10-29,CANCELLED
2281,108,23,5,2025-11-27,SHIPPED
2282,909,19,2,2025-11-25,CANCELLED
2283,96,40,3,2025-10-27,PENDING
2284,45,16,1,2025-11-21,SHIPPED
2285,873,4,2,2025-12-17,SHIPPED
2286,69,1,4,2025-11-08,DELIVERED
2287,927,1,3,2025-12-11,PENDING
2288,941,47,4,2025-10-23,SHIPPED
2289,4,50,2,2025-11-21,SHIPPED
2290,685,29,4,2025-10-31,CANCELLED
2291,199,5,1,2025-10-22,SHIPPED
2292,114,4,2,2025-11-24,DELIVERED
2293,87,12,4,2025-11-25,CANCELLED
2294,854,12,5,2025-10-21,DELIVERED
2295,122,8,5,2025-11-01,CANCELLED
2296,678,38,1,2025-10-24,PENDING
2297,356,35,4,2025-11-14,CANCELLED
2298,351,2,1,2025-12-19,DELIVERED
2299,428,27,4,2025-11-11,DELIVERED
2300,178,31,5,2025-11-06,DELIVERED
2301,341,10,2,2025-12-05,PENDING
2302,999999,41,2,2025-10-26,CANCELLED
2303,646,3,2,2025-11-08,DELIVERED
2304,449,2,2,2025-11-20,DELIVERED
2305,747,15,2,2025-12-16,CANCELLED
2306,800,46,4,2025-10-25,DELIVERED
2307,923,21,4,2025-10-25,SHIPPED
2308,878,32,2,2025-11-21,DELIVERED
2309,979,7,2,2025-11-02,CANCELLED
2310,102,27,5,2025-11-20,DELIVERED
2311,679,5,1,2025-11-26,SHIPPED
2312,848,39,5,2025-12-14,CANCELLED
2313,617,29,2,2025-10-27,PENDING
2314,663,6,2,2025-11-15,DELIVERED
2315,780,6,2,2025-11-27,PENDING
2316,546,35,4,2025-12-16,CANCELLED
2317,139,13,1,2025-10-27,
2318,734,25,2,2025-12-17,PENDING
2319,716,11,4,2025-11-24,SHIPPED
2320,705,43,4,2025-11-25,CANCELLED
2321,789,27,2,2025-11-15,CANCELLED
2322,719,25,5,2025-11-03,SHIPPED
2323,479,13,2,2025-11-09,SHIPPED
2324,383,1,5,2025-10-23,PENDING
2325,802,22,2,2025-11-04,DELIVERED
2326,102,41,2,2025-12-16,CANCELLED
2327,150,36,4,2025-11-23,PENDING
2328,62,1,5,2025-12-15,DELIVERED
2329,775,38,5,2025-10-30,SHIPPED
2330,122,42,1,2025-11-19,DELIVERED
2331,217,8,4,2025-12-08,DELIVERED
2332,916,24,3,2025-10-27,SHIPPED
2333,874,6,1,2025-11-09,DELIVERED
2334,720,7,4,2025-10-29,CANCELLED
2335,225,38,3,2025-12-17,SHIPPED
2336,210,22,1,2025-12-10,CANCELLED
2337,381,4,4,2025-11-15,CANCELLED
2338,149,42,2,2025-11-16,SHIPPED
2339,997,45,2,2025-12-08,PENDING
2340,33,25,1,2025-11-05,DELIVERED
2341,526,15,4,2025-10-30,PENDING
2342,41,5,4,2025-10-22,CANCELLED
2343,56,28,2,2025-11-07,SHIPPED
2344,742,3,3,2025-10-22,SHIPPED
2345,665,33,2,2025-10-27,PENDING
2346,138,25,4,2025-11-17,DELIVERED
2347,827,22,5,2025-11-16,SHIPPED
2348,431,26,4,2025-12-02,PENDING
2349,768,20,1,2025-12-15,SHIPPED
2350,212,8,5,2025-11-09,SHIPPED
2351,512,2,3,2025-12-07,DELIVERED
2352,387,45,4,2025-10-22,CANCELLED
2353,551,46,4,2025-11-29,SHIPPED
2354,909,16,4,2025-11-29,CANCELLED
2355,670,4,2,2025-12-06,CANCELLED
2356,272,21,2,2025-12-20,DELIVERED
2357,604,4,2,2025-10-23,PENDING
2358,999,1,2,2025-12-03,PENDING
2359,73,41,5,2025-12-01,DELIVERED
2360,194,9,3,2025-12-07,SHIPPED
2361,722,42,1,2025-11-22,CANCELLED
2362,875,42,4,2025-12-04,DELIVERED
2363,85,9,5,2025-10-26,SHIPPED
2364,692,6,2,2025-10-24,SHIPPED
2365,361,43,5,2025-11-19,PENDING
2366,967,4,5,2025-11-22,PENDING
2367,161,18,5,2025-11-20,CANCELLED
2368,583,46,5,2025-12-06,SHIPPED
2369,207,15,5,2025-11-23,DELIVERED
2370,72,2,1,2025-11-19,CANCELLED
2371,755,40,3,2025-10-27,DELIVERED
2372,589,26,2,2025-11-27,CANCELLED
2373,570,43,1,2025-12-13,CANCELLED
2374,441,50,5,2025-10-21,CANCELLED
2375,927,42,2,2025-12-18,SHIPPED
2376,423,7,4,2025-11-15,DELIVERED
2377,498,10,1,2025-12-13,SHIPPED
2378,803,7,3,2025-12-07,CANCELLED
2379,425,26,1,2025-12-17,CANCELLED
2380,620,21,5,2025-11-17,CANCELLED
2381,935,18,4,2025-10-21,PENDING
2382,507,20,5,2025-10-25,SHIPPED
2383,356,25,1,2025-11-18,CANCELLED
2384,192,38,2,2025-12-17,CANCELLED
2385,310,11,3,2025-12-12,CANCELLED
2386,343,1,3,2025-12-04,DELIVERED
2387,674,19,4,2025-12-03,CANCELLED
2388,725,17,2,2025-11-04,SHIPPED
2389,336,17,1,2025-12-01,PENDING
2390,671,22,4,2025-11-25,SHIPPED
2391,867,3,1,2025-12-20,SHIPPED
2392,716,50,1,2025-12-19,CANCELLED
2393,951,45,3,2025-12-01,SHIPPED
2394,800,6,2,2025-10-31,CANCELLED
2395,644,23,2,2025-11-29,SHIPPED
2396,183,1,2,2025-11-06,PENDING
2397,675,41,3,2025-12-06,CANCELLED
2398,989,8,3,2025-11-03,CANCELLED
2399,280,43,5,2025-12-08,PENDING
2400,1,39,3,2025-10-28,CANCELLED
2401,840,35,3,2025-11-15,SHIPPED
2402,57,25,5,2025-11-23,SHIPPED
2403,11,25,4,2025-10-22,DELIVERED
2404,170,38,4,2025-10-22,CANCELLED
2405,795,18,5,2025-11-29,SHIPPED
2406,481,42,1,2025-11-01,SHIPPED
2407,937,25,1,2025-11-06,PENDING
2408,772,28,3,2025-12-17,PENDING
2409,225,26,2,2025-12-16,CANCELLED
2410,455,5,1,2025-11-09,CANCELLED
2411,553,18,1,2025-10-29,PENDING
2412,782,40,5,2025-12-03,SHIPPED
2413,1,44,3,2025-10-28,SHIPPED
2414,969,44,3,2025-11-08,CANCELLED
2415,60,30,5,2025-11-26,DELIVERED
2416,825,29,1,2025-12-12,SHIPPED
2417,202,45,3,2025-10-21,DELIVERED
2418,949,24,4,2025-12-06,CANCELLED
2419,963,4,2,2025-11-25,DELIVERED
2420,25,46,2,2025-11-16,CANCELLED
2421,476,31,1,2025-11-20,SHIPPED
2422,195,38,5,2025-11-18,PENDING
2423,12,23,2,2025-11-15,DELIVERED
2424,31,15,4,2025-11-21,SHIPPED
2425,534,36,3,2025-12-20,SHIPPED
2426,193,15,3,2025-11-12,SHIPPED
2427,117,45,1,2025-10-30,PENDING
2428,423,37,2,2025-12-10,SHIPPED
2429,888,48,3,2025-12-07,CANCELLED
2430,562,50,5,2025-11-28,CANCELLED
2431,302,19,2,2025-10-26,CANCELLED
2432,418,28,2,2025-12-04,DELIVERED
2433,342,40,4,2025-12-02,SHIPPED
2434,353,4,1,2025-10-26,DELIVERED
2435,585,32,4,2025-12-03,PENDING
2436,56,46,4,2025-12-03,CANCELLED
2437,238,34,1,2025-11-01,SHIPPED
2438,106,10,5,2025-12-16,PENDING
2439,211,18,4,2025-12-19,SHIPPED
2440,771,8,4,2025-11-03,DELIVERED
2441,697,37,5,2025-12-02,DELIVERED
2442,485,44,4,2025-11-29,DELIVERED
2443,523,26,4,2025-11-17,CANCELLED
2444,610,31,3,2025-12-01,CANCELLED
2445,210,10,5,2025-11-12,DELIVERED
2446,760,6,4,2025-11-14,PENDING
2447,960,19,3,2025-12-17,CANCELLED
2448,681,6,4,2025-11-07,PENDING
2449,747,42,2,2025-11-02,PENDING
2450,720,49,5,2025-12-06,CANCELLED
2451,688,13,4,2025-11-11,PENDING
2452,333,25,1,2025-11-19,PENDING
2453,880,8,1,2025-11-21,CANCELLED
2454,7,12,3,2025-11-23,SHIPPED
2455,380,30,5,2025-10-25,DELIVERED
2456,368,35,1,2025-12-18,SHIPPED
2457,55,1,5,2025-11-23,SHIPPED
2458,5,6,3,2025-12-19,SHIPPED
2459,220,31,4,2025-11-14,DELIVERED
2460,981,23,5,2025-10-27,PENDING
2461,113,49,5,2025-11-15,SHIPPED
2462,951,12,5,2025-10-29,SHIPPED
2463,335,6,2,2025-12-01,SHIPPED
2464,452,12,3,2025-11-07,CANCELLED
2465,465,24,1,2025-10-26,SHIPPED
2466,634,7,2,2025-11-24,SHIPPED
2467,940,3,1,2025-11-10,PENDING
2468,416,45,4,2025-11-16,SHIPPED
2469,977,46,2,2025-10-25,PENDING
2470,96,50,4,2025-11-07,PENDING
2471,594,5,2,2025-11-29,DELIVERED
2472,539,25,4,2025-12-06,PENDING
2473,5,12,3,2025-12-08,SHIPPED
2474,781,47,1,2025-11-26,CANCELLED
2475,877,26,1,2025-10-21,SHIPPED
2476,202,33,1,2025-10-29,
2477,199,29,2,2025-10-24,DELIVERED
2478,999999,30,1,2025-11-05,SHIPPED
2479,617,8,1,2025-11-07,CANCELLED
2480,619,24,4,2025-12-10,DELIVERED
2481,248,42,5,2025-11-29,PENDING
2482,930,35,1,2025-11-03,PENDING
2483,193,11,1,2025-12-17,CANCELLED
2484,563,33,5,2025-11-28,DELIVERED
2485,236,23,1,2025-11-04,DELIVERED
2486,117,30,3,2025-11-17,CANCELLED
2487,356,22,2,2025-11-04,PENDING
2488,784,24,4,2025-10-24,SHIPPED
2489,877,4,3,2025-11-19,SHIPPED
2490,750,35,3,2025-11-10,CANCELLED
2491,585,42,2,2025-12-08,CANCELLED
2492,999999,6,2,2025-12-03,DELIVERED
2493,732,30,4,2025-12-11,CANCELLED
2494,126,29,3,2025-11-11,CANCELLED
2495,371,20,5,2025-11-18,SHIPPED
2496,536,49,3,2025-11-09,SHIPPED
2497,1,19,2,2025-11-28,PENDING
2498,5,32,5,2025-12-11,CANCELLED
2499,570,35,3,2025-12-06,SHIPPED
2500,163,42,4,2025-12-20,SHIPPED
2501,338,18,4,2025-10-29,SHIPPED
2502,654,31,4,2025-11-20,SHIPPED
2503,509,8,2,2025-11-07,CANCELLED
2504,996,28,4,2025-12-04,CANCELLED
2505,660,37,3,2025-10-29,PENDING
2506,354,32,5,2025-12-06,SHIPPED
2507,999999,45,3,2025-11-12,DELIVERED
2508,739,28,5,2025-11-25,DELIVERED
2509,825,9,4,2025-11-27,DELIVERED
2510,941,47,4,2025-12-18,CANCELLED
2511,327,25,1,2025-12-12,SHIPPED
2512,117,17,5,2025-10-25,CANCELLED
2513,203,19,2,2025-11-17,SHIPPED
2514,896,20,2,2025-11-14,CANCELLED
2515,367,22,5,2025-12-13,PENDING
2516,606,9,3,2025-11-01,CANCELLED
2517,469,24,3,2025-11-22,DELIVERED
2518,859,4,4,2025-12-07,PENDING
2519,188,31,4,2025-11-23,DELIVERED
2520,377,5,4,2025-10-23,CANCELLED
2521,94,40,4,2025-11-29,DELIVERED
2522,788,20,5,2025-10-28,DELIVERED
2523,900,22,5,2025-11-02,SHIPPED
2524,996,25,2,2025-12-17,DELIVERED
2525,425,17,2,2025-10-24,PENDING
2526,286,3,2,2025-11-18,PENDING
2527,12,32,2,2025-12-04,DELIVERED
2528,283,27,4,2025-11-24,CANCELLED
